Actual_Label,Predicted_Label,Prediction_Correct,Prob_Edukasi,Prob_Finance,Prob_Health,Prob_Lifestyle,Prob_Nasional,Prob_Otomotif,Prob_Sport,Prob_Teknologi,Prob_Travel,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,filename,title
Finance,Finance,True,0.18,0.5,0.04,0.1,0.08,0.02,0.02,0.03,0.03,0.0005613980605366,0.0005614510990812,0.0005615283197401,0.0767695451781762,0.000561662728586,0.0261265988919901,0.0311581935204624,0.8631383343569936,0.0005612878444332,tribunnews_sport_20251021_024628.csv,"Jeka Saragih Tantang Petarung India, Anshul Jubli di Final Road to UFC"
Edukasi,Edukasi,True,0.4,0.06,0.01,0.01,0.28,0.0,0.0,0.11,0.13,0.2820051525316942,0.0007826830343694,0.0793700927339332,0.0444041428436908,0.000783008221712,0.0338859591273978,0.0007828401323378,0.5572033827245004,0.0007827386503639,tribunnews_sport_20251021_024628.csv,Para Calon Ketua Umum Persatuan Golf Indonesia Kumpul di Gelaran Fun Golf Tournament
Teknologi,Teknologi,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004394886313885,0.2500438461157787,0.0532908666053577,0.0600102513752193,0.000439434580951,0.0004394033932097,0.0351623146453871,0.5997350806951316,0.0004393139575761,tribunnews_sport_20251021_024628.csv,RM Marrel Suryokusumo dan STIE Mitra Dukung Pereli Jogja Ke Kejurnas Sprint Rally Indonesia Seri 1
Teknologi,Teknologi,True,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.99,0.0,0.0004652925679087,0.0004651244028114,0.0004651793256911,0.0004651302105149,0.0184690182014742,0.0004651042771817,0.0004652317811209,0.9695131246864168,0.0092267945468799,tribunnews_sport_20251021_024628.csv,"Liga Tenis Meja Berhadiah Total Rp 2,5 Miliar "
Finance,Edukasi,False,0.71,0.07,0.0,0.03,0.14,0.0,0.0,0.05,0.0,0.0003781571629469,0.0003781653086898,0.0168900429211005,0.0239924678043638,0.0686709580913673,0.0003781265175074,0.0706920619717569,0.8182418479610561,0.000378172261211,tribunnews_sport_20251021_024628.csv,Hebi Marapu Siap Pertaruhkan Dua Gelar
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1833226898465811,0.000848765319837,0.0008489765036973,0.0370311507348453,0.0008487963157446,0.0008484312356386,0.1854590471124167,0.5899436070446894,0.0008485358865496,tribunnews_sport_20251021_024628.csv,Indonesia Akan Bangun Sport Center: Menpora dan Menteri PUPR Berencana Studi Banding ke NTC Jepang
Nasional,Nasional,True,0.14,0.28,0.0,0.0,0.37,0.0,0.03,0.01,0.17,0.0180158315319673,0.0005821791505533,0.0005820122177027,0.0005820112353775,0.0005821553522771,0.0697216877024037,0.0005819152284936,0.9087701794072534,0.0005820281739709,tribunnews_sport_20251021_024628.csv,Kresna Aurora Harapkan Gelaran WSL Season 6 Semakin Munculkan Bakat-Bakat Gamer Wanita di Indonesia
Travel,Travel,True,0.01,0.0,0.04,0.01,0.0,0.02,0.0,0.0,0.92,0.000829663676812,0.0008296696591519,0.1384079625189161,0.0474299284493534,0.024057730198514,0.0008297011637965,0.0008296400218626,0.7859561522867242,0.0008295520248687,tribunnews_sport_20251021_024628.csv,"Dash Aqua Challenge Kembali Hadir, Cabor Polo Air Jadi Pembeda dari Ajang Sebelumnya"
Health,Health,True,0.0,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.2251387998094407,0.0007218120721789,0.0905151780237392,0.0902961101259414,0.0225460570998917,0.0007217610150051,0.3091550177649398,0.2601833682030887,0.0007218958857743,tribunnews_sport_20251021_024628.csv,Menpora Amali Tekankan Pemerintah Tak Ikut Campur Urusan PSSI
Sport,Sport,True,0.02,0.0,0.0,0.05,0.01,0.13,0.77,0.02,0.0,0.000579225646931,0.1038123879476688,0.1792641023235748,0.0005790035931445,0.0337355394032218,0.0005789793254482,0.0845937632713644,0.5281567775123361,0.0687002209763099,tribunnews_sport_20251021_024628.csv,Kejuaraan Kopiko F1 Powerboat Di Danau Toba Bakal Berlangsung Tanggal 24 Hingga 26 Februari 2023
Lifestyle,Lifestyle,True,0.0,0.03,0.0,0.68,0.0,0.11,0.0,0.04,0.14,0.0004919333830178,0.0004918524514826,0.00049201294046,0.0004919635103469,0.0465422459872844,0.0004918716420576,0.000491820834402,0.908517913346365,0.0419883859045834,tribunnews_sport_20251021_024628.csv,"Catatan Herry IP soal Penampilan Ganda Putra Pelatnas di Thailand Masters 2023, Jadi PR untuk Atlet"
Teknologi,Teknologi,True,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.98,0.0,0.0003088281384153,0.2365495951695911,0.0260034067983987,0.0003087212153281,0.0003088713781811,0.0086218962450483,0.0624111763936743,0.6340970130570125,0.0313904916043503,tribunnews_sport_20251021_024628.csv,Tim Balap MotoGP Asal Italia Gresini Racing Kembali Mengunjungi Indonesia
Edukasi,Nasional,False,0.12,0.15,0.08,0.0,0.57,0.01,0.0,0.0,0.07,0.0221118842852633,0.001019642373664,0.0010197108829163,0.001019603424569,0.0010198669626713,0.0010198693270604,0.0010197631304541,0.9707500084593766,0.0010196511540244,tribunnews_sport_20251021_024628.csv,"Target Timnas Basket Indonesia di 2023, Pertahankan Emas SEA Games dan Curi Medali Asian Games"
Lifestyle,Nasional,False,0.02,0.06,0.11,0.08,0.27,0.24,0.03,0.05,0.14,0.0007173562729153,0.0323672712381564,0.0007173482027229,0.000717068578082,0.1455829194895246,0.000717217165187,0.0007173662249987,0.8177463616558924,0.0007170911725202,tribunnews_sport_20251021_024628.csv,"Jadi Wadah Gamer Perempuan, PBESI Apresiasi dan Beri Dukungan Kepada WSL"
Finance,Nasional,False,0.04,0.18,0.0,0.0,0.52,0.0,0.02,0.21,0.03,0.1566428397830604,0.0006906338728043,0.0006910067872397,0.0006905356716256,0.0006905289245645,0.0006903181911584,0.0006906481741421,0.8385231750151108,0.0006903135802939,tribunnews_sport_20251021_024628.csv,"Raja Sapta Oktohari Minta Perpani Siapkan Atlet di Asian Games Hangzhou, Rebut Tiket Olimpiade Paris"
Health,Health,True,0.08,0.06,0.62,0.02,0.04,0.13,0.01,0.01,0.03,0.206385668648224,0.0006175024988636,0.0006176630478304,0.0006174517475809,0.0419602915049929,0.0006174501175486,0.0006177750717038,0.7479485416291315,0.000617655734124,tribunnews_sport_20251021_024628.csv,"Ketua PB Perpani yang Baru Dilantik, Arsjad Rasjid Bertekad Bawa Panahan Raih Emas di Olimpiade 2024"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1822394691955357,0.000620974909672,0.0006211888267755,0.0006208908749376,0.0451452507131809,0.0006208974989881,0.0006212166457662,0.7688890051396079,0.0006211061955357,tribunnews_sport_20251021_024628.csv,VIDEO Ketua PB Perpani Arsjad Rasjid Bertekad Bawa Panahan Raih Emas di Olimpiade 2024
Finance,Nasional,False,0.0,0.31,0.17,0.0,0.34,0.17,0.0,0.01,0.0,0.0756108767062556,0.0004073070402255,0.000407238148568,0.0442793127824359,0.0852575513549151,0.0004072728754778,0.2457777772959851,0.5474453294650623,0.0004073343310742,tribunnews_sport_20251021_024628.csv,Boy Rafli Amar Mendaftar Sebagai Calon Ketum PB PGI
Health,Health,True,0.06,0.0,0.79,0.09,0.0,0.0,0.0,0.01,0.05,0.1520786779258404,0.0006388192185,0.0006391077354905,0.0006389974415665,0.0376675208167876,0.0006387571653374,0.0006389845179558,0.806420380455144,0.0006387547233775,tribunnews_sport_20251021_024628.csv,"Buka Turnamen 'Golf Bersama Om Japto', Menpora Harap Kompetisi Serupa Bisa Digelar di Tiap Daerah"
Finance,Otomotif,False,0.0,0.2,0.0,0.0,0.0,0.76,0.0,0.04,0.0,0.001020717915202,0.0010196664718978,0.0010196716987532,0.6167771732483225,0.0010198599598278,0.3437725569954606,0.0010196788518241,0.0333309149465034,0.0010197599122082,tribunnews_sport_20251021_024628.csv,"Kode Redeem PUBG Mobile Terbaru Hari Ini, 11 Februari 2023, Dapatkan Hadiah UC hingga Skin Senjata"
Otomotif,Finance,False,0.0,0.46,0.0,0.02,0.0,0.4,0.0,0.05,0.07,0.1280925917878028,0.0009839424002999,0.060735153196841,0.000984114352898,0.0009841987697437,0.0478556182683028,0.0662182649645394,0.6931623250053023,0.0009837912542697,tribunnews_sport_20251021_024628.csv,"Resmi Diluncurkan, Komunitas BangBro Ingin Kenalkan Triple Badminton "
Otomotif,Otomotif,True,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.21,0.01,0.5228798784345456,0.0006736310388219,0.0006737417920227,0.0006736542820759,0.1483425541109039,0.0006735488612547,0.0597571390947102,0.2656522266215863,0.0006736257640783,tribunnews_sport_20251021_024628.csv,AHB Apresiasi Gubernur Jatim Yang Berikan Pekerjaan Peraih Emas Balap Sepeda SEA Games 1979
Health,Health,True,0.04,0.03,0.87,0.0,0.06,0.0,0.0,0.0,0.0,0.0009925258054439,0.0009926703097563,0.0009929631847359,0.0499732695095476,0.0009927416066577,0.0331796609554884,0.0009924408683515,0.6177029526375705,0.2941807751224476,tribunnews_sport_20251021_024628.csv,Atlet Binaraga Wanita Eva Irawan Incar Juara Ajang Orchid Proshow di Singapura
Health,Health,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004428533501282,0.0004430438904562,0.0521666270010418,0.0004430476346677,0.0004428970166324,0.1443394931674786,0.0004430328713126,0.7558430894901559,0.0454359155781263,tribunnews_sport_20251021_024628.csv,"Rayakan Anniversary ke-13, MSI Gelar Turnamen 3x3 di Verde Sports HUB PIK 2"
Travel,Travel,True,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.97,0.0007562428793483,0.0007562533726469,0.1291015854579093,0.1773752150809206,0.0249453694840503,0.0309912585783307,0.0007564639726489,0.6345615172739806,0.0007560939001639,tribunnews_sport_20251021_024628.csv,Pendaftaran FIFA Mobile Toty Indonesia Ultimate Community Exhibition Telah Dibuka
Edukasi,Edukasi,True,0.69,0.11,0.0,0.0,0.19,0.0,0.0,0.01,0.0,0.0342633102500756,0.0007314176509032,0.1829613555173148,0.0007312563345948,0.000731511456806,0.0007314573062943,0.4650310167137684,0.3140872357910373,0.0007314389792051,tribunnews_sport_20251021_024628.csv,Balapan Superboat Kelas Dunia F1H20 Jadi Momentum Kolaborasi Pelaku Pariwisata
Nasional,Nasional,True,0.0,0.06,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0012777826548191,0.0012779342632629,0.0012780812252883,0.0012778824202855,0.0558865753286215,0.0012779231716897,0.0012783180435489,0.935167595700956,0.0012779071915277,tribunnews_sport_20251021_024628.csv,Sebanyak 260 Peserta Siap Ramaikan Anniversary Triathlon 2023 di Gelora Bung Karno
Nasional,Otomotif,False,0.02,0.15,0.0,0.01,0.17,0.55,0.0,0.01,0.09,0.0402998968942164,0.0006617594231539,0.0440755520667077,0.0006616711246452,0.0006616912880961,0.0006616153001719,0.0006618194331645,0.911654503963575,0.0006614905062692,tribunnews_sport_20251021_024628.csv,PCI Tagetkan Medali Emas di SEA Games 2023 Kamboja Saat Dilantik Ketua Umum KONI Pusat
Health,Health,True,0.19,0.0,0.66,0.11,0.0,0.0,0.01,0.03,0.0,0.2152981681916693,0.0006736050833432,0.0006739573886728,0.0006740680320058,0.0006738169784503,0.0006737183617703,0.0412008128648639,0.7394582006371767,0.0006736524620471,tribunnews_sport_20251021_024628.csv,Menteri Basuki Jadi CdM Asian Games Hangzhou
Edukasi,Edukasi,True,0.37,0.0,0.09,0.3,0.01,0.03,0.0,0.03,0.17,0.0002158504446182,0.0002159448094667,0.0002159164720363,0.0050954127572695,0.0002159253399012,0.0002159140077561,0.1821224553438307,0.811486710494411,0.0002158703307099,tribunnews_sport_20251021_024628.csv,Pebulutangkis PB Djarum Banjir Bonus Dari Bakti Olahraga Djarum Foundation
Nasional,Nasional,True,0.0,0.07,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0361367304204088,0.1483524357474671,0.2272296892483816,0.0903938072395508,0.0004875587652267,0.0004875364976222,0.0536991605170382,0.4360179181153026,0.0071951634490017,tribunnews_sport_20251021_024628.csv,"F1 Powerboat Danau Toba Segera Berlangsung, Bakal Setara Seperti Seri Monaco dan Abu Dhabi"
Otomotif,Otomotif,True,0.0,0.23,0.0,0.03,0.17,0.41,0.0,0.02,0.14,0.0612004628617559,0.0003097563198239,0.0003097475600631,0.0003096910543923,0.1250646750284427,0.0197751463858658,0.0353258468198146,0.7573950129677225,0.000309661002119,tribunnews_sport_20251021_024628.csv,Dirc Richard Ingin Perbaiki Prestasi Taekwondo Indonesia Agar Kembali Disegani Di Kawasan Asia
Finance,Finance,True,0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.01,0.0,0.0008897733935531,0.0008891973470486,0.0286778169038749,0.000889802949115,0.1022441668594414,0.2086028092937455,0.0008894767626658,0.6560277369235744,0.0008892195669809,tribunnews_sport_20251021_024628.csv,Komunitas Gaming Diajak Mabar dengan Pro Player eSports di Turnamen WIBTA
Edukasi,Edukasi,True,0.62,0.01,0.03,0.1,0.18,0.0,0.01,0.04,0.01,0.5402298311048358,0.0006462101056185,0.0006464419949115,0.1546906667523018,0.0162706659101556,0.0006464193933248,0.0006464389873513,0.2855769328154607,0.0006463929360397,tribunnews_sport_20251021_024628.csv,Jelang Munas PGI:  Tiga Tokoh Daftarkan Diri Jadi Calon Ketum PB PGI
Health,Health,True,0.06,0.34,0.44,0.01,0.14,0.0,0.01,0.0,0.0,0.0274727075655568,0.0004940270862421,0.0004941953174999,0.0004944031562838,0.000494212042222,0.0219989298850296,0.0246430619681744,0.923414310999028,0.0004941519799629,tribunnews_sport_20251021_024628.csv,Hebi Marapu dan Jon Jon Jet Jalani Latih Tanding di Thailand
Health,Health,True,0.01,0.0,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0004180706881777,0.1607595561637642,0.0703158707758912,0.0338797598392931,0.0313988328584407,0.0004179279184557,0.0921727847700283,0.6102193266774311,0.0004178703085175,tribunnews_sport_20251021_024628.csv,"Kejuaraan Nasional Balap Motor OnePrix 2023 Ekspansi ke Luar Jawa, Berikut Jadwal Lengkapnya"
Finance,Finance,True,0.01,0.84,0.0,0.0,0.05,0.08,0.0,0.02,0.0,0.0008896274928304,0.0008895565788696,0.0008892449874684,0.0008891105912325,0.000889420831638,0.0008890234785269,0.2193612523078891,0.7744134716566071,0.0008892920749375,tribunnews_sport_20251021_024628.csv,Sasana Rajawali Sakti Kembangkan Olahraga Anggar
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25326069939239,0.0276163688366581,0.0006246038486743,0.0006247168561241,0.0006244752488824,0.000624590212735,0.0748974765122038,0.6411026884209445,0.0006243806713873,tribunnews_sport_20251021_024628.csv,Munas PGI: Laporan Pertanggungjawaban Murdaya Po Diterima
Lifestyle,Health,False,0.01,0.0,0.73,0.25,0.0,0.0,0.01,0.0,0.0,0.0005758925807244,0.0005764058401486,0.0005760004731053,0.0005759959869282,0.0005760530024674,0.0005761797141973,0.1470033796958401,0.7213291240584965,0.1282109686480918,tribunnews_sport_20251021_024628.csv,"Anniversary Triathlon 2023, Sebanyak 250 Peserta Diuji Renang 400 M, Bersepeda 20 Km, dan Lari 5 Km"
Nasional,Travel,False,0.0,0.0,0.01,0.07,0.04,0.0,0.0,0.08,0.8,0.0755280862505507,0.000669620891624,0.0843925580483039,0.000669578562803,0.0006695701048372,0.0006695182831782,0.0203859449462585,0.81634561471219,0.0006695082002542,tribunnews_sport_20251021_024628.csv,"Budiana Resmi Pimpin KONI Jawa Barat, Diharapkan Bawa Jabar Juara PON Ketiga Kali di PON 2024"
Lifestyle,Lifestyle,True,0.01,0.0,0.03,0.92,0.0,0.0,0.0,0.03,0.01,0.075440149335487,0.1079667423957392,0.0407872928017122,0.0004791261596795,0.000479318957001,0.0004792493499024,0.3794292626563734,0.3944595622151273,0.0004792961289777,tribunnews_sport_20251021_024628.csv,"Ketum KONI Pusat Resmikan Koperasi Olahraga Jaya Indonesia, Tingkatkan Industri Olahraga Nasional"
Health,Health,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009267397405838,0.0009263723712164,0.0135944385159313,0.0009261304019325,0.0009264324513169,0.0009261677508311,0.2365696260171531,0.7442778710322978,0.0009262217187369,tribunnews_sport_20251021_024628.csv,Yasonna Dorong Atlet Kempo Kembali Raih Prestasi di Kejuaraan Dunia
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0008058291960115,0.0008055166011941,0.0119165969011402,0.0008054756016032,0.0008055062328828,0.0008053574473554,0.4484229581033656,0.5348274281844121,0.0008053317320349,tribunnews_sport_20251021_024628.csv,PP FKI Gelar Training and Grading 2023: Datangkan Sensei Dari Jepang dan Inggris
Edukasi,Lifestyle,False,0.27,0.01,0.04,0.44,0.1,0.0,0.02,0.09,0.03,0.0209918923577546,0.0003399820603202,0.0003400270548179,0.0003403194353409,0.0003399622719588,0.0003399157639488,0.011414347493182,0.9655536416828004,0.0003399118798758,tribunnews_sport_20251021_024628.csv,UCI Track Nations Cup 2023 Jadi Ajang Atlet Balap Sepeda Terbaik Dunia Bersaing Di Velodrome Jakarta
Nasional,Nasional,True,0.26,0.04,0.03,0.05,0.31,0.02,0.02,0.01,0.26,0.0003079821070524,0.2236416142306118,0.102922473925033,0.0330004676952031,0.0003079903493354,0.0003079732847056,0.5214608947016768,0.0991726166134357,0.0188779870929459,tribunnews_sport_20251021_024628.csv,"Tim Pesepeda Jelajah Bersih Negeri 2023 Tuntaskan Misi, Saksikan Metamorfosis Pengelolaan Sampah"
Otomotif,Otomotif,True,0.0,0.05,0.0,0.0,0.0,0.94,0.0,0.01,0.0,0.0008298171065769,0.0008296919209253,0.000829539070561,0.0008298806269707,0.0008297674449541,0.0008294385931062,0.0008298710519593,0.9933622914892356,0.0008297026957104,tribunnews_sport_20251021_024628.csv,Kejuaraan Dunia Balap Sepeda 'UCI Track Nations Cup 2023' Bakal Diikuti 16 Atlet Sepeda Indonesia
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007561884783845,0.0407273448906331,0.0007560753313396,0.0007565336580316,0.0463666658375498,0.0007563275815215,0.0173928745643531,0.8917318134910989,0.0007561761670876,tribunnews_sport_20251021_024628.csv,Qarrar Firhand Ali Resmi Naik ke Kelas Junior
Otomotif,Otomotif,True,0.0,0.01,0.01,0.04,0.0,0.94,0.0,0.0,0.0,0.0852680669346536,0.0003743381352671,0.14253816547638,0.0251138245610836,0.0003743302924435,0.0003742342646656,0.2040585251316317,0.5415240776632084,0.0003744375406663,tribunnews_sport_20251021_024628.csv,Qutubul Amin Archery Tournament 2023 Dibuka Wali Kota Depok
Health,Lifestyle,False,0.05,0.02,0.24,0.58,0.02,0.01,0.03,0.0,0.05,0.0004772520758921,0.0004772091809834,0.0004772271903055,0.0004771447735533,0.000477136949038,0.0004770160539969,0.0781094644443512,0.9185504168339114,0.000477132497968,tribunnews_sport_20251021_024628.csv,"Airlangga Hartarto Motivasi Atlet Wushu Indonesia, Targetkan 4 Emas di SEA Games 2023 Kamboja"
Travel,Travel,True,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.01,0.88,0.2072879050787662,0.0644318847562504,0.069838170225956,0.0004518201284763,0.0004519739357414,0.0004518418386912,0.0004519300798347,0.656182604778673,0.0004518691776106,tribunnews_sport_20251021_024628.csv,"Jadi Tuan Rumah Kejuaraan Dunia F1 Powerboat, Erick Thohir: Dunia Memuji Indonesia"
Nasional,Nasional,True,0.07,0.05,0.3,0.0,0.55,0.0,0.0,0.0,0.03,0.0003430508364284,0.0147061468450209,0.0570667193956477,0.0003430263949289,0.0003431426033641,0.0003430860677584,0.1162282902222178,0.8102832239181907,0.0003433137164425,tribunnews_sport_20251021_024628.csv,"Peringkat Satu Dunia U-15 Tampil di Liga Tenis Meja Berhadiah Total Rp2,5 Miliar"
Travel,Travel,True,0.09,0.03,0.01,0.29,0.04,0.0,0.13,0.01,0.4,0.0583184894719818,0.1172665518344813,0.0147134244960498,0.0003646592338154,0.1466180108380004,0.0003645559693076,0.0003645853736418,0.6616252513672813,0.0003644714154403,tribunnews_sport_20251021_024628.csv,"Dari Bengkel Spesialis AC, Ferry Jensen Bikin Ring Tinju Bareng Chris John"
Finance,Teknologi,False,0.01,0.42,0.0,0.0,0.0,0.07,0.0,0.49,0.01,0.03343599527486,0.000216641900094,0.0621170868541084,0.0002166433930415,0.0002167871776042,0.0854168595237545,0.0039830190793306,0.8141803011384847,0.0002166656587217,tribunnews_sport_20251021_024628.csv,"Setelah Jateng Derby, IHRC Sukses Gelar Pacuan AE Kawilarang Memorial Cup Di Tegal Waton"
Nasional,Edukasi,False,0.86,0.04,0.0,0.0,0.02,0.0,0.0,0.07,0.01,0.2863826866583266,0.0011344560007464,0.0011342173507178,0.0544919136525769,0.0011344683655515,0.0011340990186613,0.3262122357206324,0.3272418709261243,0.0011340523066624,tribunnews_sport_20251021_024628.csv,SAPMA Nilai Zainudin Amali Bisa Jalankan Tugas Menpora dan Wakil Ketua Umum PSSI
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.16,0.82,0.02,0.0,0.0005586179214282,0.0005585119416986,0.0005585340171078,0.000558549213633,0.0005585535303618,0.0005585649286652,0.0005586040381848,0.9713413824221938,0.0247486819867263,tribunnews_sport_20251021_024628.csv,Hikmat Ramdani/Leani Ratri Oktila Juara Di Spanish Para Badminton International 2023
Nasional,Nasional,True,0.0,0.42,0.0,0.0,0.53,0.04,0.0,0.01,0.0,0.0005147512018706,0.0005145526972798,0.0005146988324389,0.0568504113047963,0.0005146985054776,0.000514558857343,0.0005147626493708,0.9032979227401934,0.0367636432112294,tribunnews_sport_20251021_024628.csv,"Bulutangkis Indonesia Berduka, Pebulutangkis Az-Zahra Putri Dania Meninggal di Usia 19 Tahun"
Health,Health,True,0.0,0.0,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.1008794412526425,0.000607570930007,0.0006076127167226,0.000607556559938,0.0925821675924118,0.0006077894984341,0.0006076404895859,0.802892863370115,0.0006073575901427,tribunnews_sport_20251021_024628.csv,Union Cycliste Internationale Beri Predikat 'Bapak Balap Sepeda Indonesia' ke Raja Sapta Oktohari
Teknologi,Teknologi,True,0.0,0.04,0.0,0.27,0.0,0.23,0.0,0.46,0.0,0.0011230561240627,0.0011227912377586,0.001123012603472,0.0011230569787577,0.3134805457236707,0.0011236629334634,0.001123092349436,0.6786577667660524,0.0011230152833263,tribunnews_sport_20251021_024628.csv,Atlet Binaraga Wanita Eva Irawan Tuai Prestasi di IFBB Orchid Pro Show Singapura
Travel,Travel,True,0.0,0.01,0.0,0.01,0.01,0.03,0.0,0.07,0.87,0.1533147278560669,0.3251771247208774,0.0199410869048646,0.0984129615859934,0.0003834503615422,0.0003833775381468,0.000383532572407,0.4016203980949648,0.0003833403651363,tribunnews_sport_20251021_024628.csv,Bersinergi Menyambut Gelaran Balapan World Superbike Round 2 Di Mandalika
